Age,Annual_Income,Family_Size,Product_Price,Availability,Discount_Percentage,Previous_Purchases,Website_Visits,Time_Spent_Minutes,Cart_Additions,Need_Score,Purchased
50,24544,7,42118,1,24,0,19,24,14,4,0
48,74812,2,29520,0,21,20,42,60,7,9,1
52,190690,3,25277,0,27,22,44,58,8,4,1
34,139090,2,27950,0,38,24,29,63,4,8,1
45,119054,1,39751,1,32,20,19,98,2,6,1
36,176516,5,11270,1,1,26,18,8,6,5,0
63,175861,7,49382,1,3,10,45,76,7,7,0
40,152689,6,40912,0,15,15,49,73,15,1,1
49,120834,5,41170,0,11,0,24,26,16,3,0
57,154405,5,27247,0,16,18,38,110,9,5,1
30,60002,6,35602,1,35,7,16,58,0,4,0
37,151583,4,25506,1,15,18,18,38,18,3,0
52,132850,7,1166,1,38,22,41,49,17,3,1
22,150011,7,5070,0,22,15,13,43,17,9,0
26,188922,3,49536,1,7,25,4,59,19,5,0
46,141548,1,23450,1,8,2,13,83,4,3,0
23,51786,6,29335,1,13,1,35,21,10,5,0
42,56244,5,40662,0,8,11,4,13,0,9,0
48,87261,1,4214,0,46,28,19,99,10,3,1
39,38477,1,28254,0,25,9,24,3,10,5,0
19,197605,4,45702,1,35,29,33,89,4,2,1
62,185541,5,49299,1,2,21,33,32,19,8,0
22,28496,2,39006,0,9,1,9,21,17,6,0
44,140522,1,28990,1,24,25,3,14,7,8,0
42,163342,5,21345,1,3,29,3,95,14,1,0
25,40724,7,43138,1,29,20,30,8,2,2,1
18,50416,1,43366,0,49,4,18,7,15,7,1
37,55575,4,24326,0,10,4,2,100,19,7,0
61,96614,4,36283,0,18,5,32,99,11,9,1
40,113566,2,12695,1,49,2,43,83,1,6,1
49,168480,4,27818,0,12,9,9,59,19,7,0
28,147192,5,39318,0,35,4,2,2,19,4,0
56,39359,6,25243,0,2,23,20,69,12,2,0
64,159770,4,46278,0,47,19,27,44,18,9,1
41,190564,6,6264,0,13,29,36,66,12,1,0
28,63634,2,32740,1,9,4,41,18,17,6,0
46,137255,7,7887,1,37,14,46,79,15,9,1
43,62864,3,16024,1,39,16,19,16,9,2,1
33,114482,1,45386,1,26,16,16,12,6,2,0
52,57355,1,20549,1,23,23,26,108,1,9,1
37,57690,5,181,1,15,17,14,60,3,9,0
63,188886,2,3105,0,9,25,47,100,3,4,1
20,182717,2,8508,1,26,9,18,86,0,8,0
18,76630,2,434,1,6,22,28,92,15,8,0
64,199243,1,11203,1,27,6,47,54,5,2,1
18,41658,4,41812,1,25,10,19,40,18,4,0
34,35797,1,44821,1,17,13,30,43,4,6,0
19,78799,1,25269,1,12,8,41,118,5,4,0
46,138301,1,30594,1,7,16,21,22,6,7,0
37,72236,7,43811,1,26,1,21,4,4,5,0
23,26265,7,23552,0,13,29,48,76,0,4,1
25,145611,4,26354,1,40,16,30,21,1,6,1
46,141754,3,3997,1,43,16,49,91,9,6,1
50,178070,5,4748,1,5,26,42,23,1,5,0
20,111426,3,9774,1,19,19,37,42,19,6,1
52,165378,3,17266,1,27,23,41,91,13,5,1
22,198417,1,26810,0,22,9,46,41,6,7,1
44,162957,3,20070,0,11,23,32,16,9,5,0
61,129681,1,3894,0,23,11,30,96,7,4,0
29,63826,1,29284,0,43,11,22,36,0,9,1
37,75597,5,25659,0,21,26,24,17,7,5,0
62,158515,2,15444,1,25,14,10,54,15,6,0
37,117375,1,45742,0,21,8,24,82,13,2,0
26,37084,7,38465,0,6,17,1,91,18,1,0
56,109447,3,31317,0,14,15,35,7,9,3,0
21,24383,5,39918,0,47,28,16,118,17,7,1
36,112313,6,5151,1,29,6,5,41,1,1,0
55,54361,6,17226,1,3,27,31,102,4,1,0
44,100294,6,4644,0,5,13,45,62,1,8,0
62,81331,3,12975,1,47,3,37,118,19,3,1
60,115057,2,4455,1,46,2,25,84,2,2,1
30,171601,4,20092,1,1,11,43,57,8,8,0
30,141685,2,41153,1,30,15,49,99,10,2,1
39,116917,5,46176,0,23,3,25,111,15,7,0
45,50932,2,31174,1,34,3,3,33,13,7,0
64,21908,6,2616,1,46,2,38,26,13,6,1
62,181430,2,22722,0,30,8,32,88,19,1,1
39,50412,5,46023,0,24,23,48,24,10,1,1
60,148319,5,49342,1,7,13,20,31,10,3,0
36,103710,6,48271,0,11,11,30,27,17,4,0
25,22928,7,1579,0,1,9,2,49,10,9,0
25,85158,3,17438,0,14,13,5,73,13,7,0
59,181704,1,27107,0,39,11,19,66,18,1,1
43,52309,4,41082,1,31,11,20,70,17,4,1
43,29280,4,45178,0,10,1,22,31,3,6,0
40,60449,6,21936,1,16,18,11,25,12,6,0
60,46957,7,29346,0,20,12,18,16,1,7,0
30,187967,4,2647,1,21,9,27,109,18,9,1
45,90499,2,37791,0,32,22,31,6,8,6,1
26,113057,5,28230,0,28,20,35,87,10,1,1
37,130065,7,49440,0,14,0,44,111,16,3,0
36,172767,5,49075,1,20,0,45,69,4,1,0
56,94893,6,559,1,1,27,21,17,8,6,0
29,45176,5,2336,0,41,7,20,9,15,7,1
32,169481,1,20930,0,37,5,9,90,11,3,0
48,76967,5,680,0,2,19,31,62,0,9,0
31,20987,5,14539,1,24,2,9,13,16,1,0
28,116854,7,4815,1,12,12,7,7,13,1,0
43,46015,2,26207,1,23,24,33,112,6,7,1
59,132350,3,26044,1,30,24,1,104,15,5,0
44,86404,4,31864,0,14,11,19,18,14,5,0
28,136751,2,43494,1,5,19,3,101,3,5,0
55,148807,2,27667,1,40,15,39,45,14,5,1
51,188218,2,38765,0,9,10,12,24,16,2,0
60,68231,4,32525,0,8,23,30,55,1,1,0
36,180104,6,41532,1,49,3,16,32,7,5,1
23,48305,2,17342,1,40,7,13,7,5,9,1
63,74306,3,44049,0,49,6,24,20,6,8,1
55,141139,6,18924,1,40,15,17,109,15,9,1
59,38318,5,11998,0,4,29,27,98,4,3,0
45,164318,3,34580,1,44,11,29,19,17,2,1
18,184916,7,49767,1,43,5,41,110,19,5,1
52,183674,6,40223,1,40,22,14,62,10,7,1
57,41584,5,43453,0,18,5,5,14,1,4,0
25,35169,5,17859,1,19,10,43,32,6,2,0
64,45968,2,23168,0,32,11,38,9,14,9,1
24,157457,2,3769,0,42,15,6,100,8,6,1
28,142684,4,14482,1,36,21,24,49,1,3,1
56,135391,1,15536,1,30,15,40,90,3,1,1
21,45444,3,18874,1,38,29,33,84,14,1,1
42,126081,4,36130,0,12,22,9,93,7,8,0
29,82497,4,4738,1,37,15,42,16,3,4,1
43,25362,3,2966,0,44,3,49,95,7,9,1
55,119254,6,9351,0,5,11,3,24,6,5,0
63,159322,7,9048,1,46,4,23,30,12,5,1
29,88354,3,22978,1,7,8,21,8,4,8,0
60,56368,5,287,1,42,17,22,90,19,7,1
54,64109,7,32370,1,9,8,45,79,17,8,1
63,47426,1,43441,0,40,15,8,114,18,4,1
41,137632,6,21062,1,3,20,20,10,10,2,0
33,132637,2,30011,0,13,25,14,36,5,6,0
30,59023,1,19198,1,3,0,30,103,3,7,0
42,142268,1,7508,0,23,26,8,24,2,6,0
21,175964,2,16779,0,46,22,19,113,19,3,1
28,129211,1,3633,0,20,4,45,8,5,3,0
49,114897,6,4240,0,9,18,38,1,14,5,0
24,167079,6,36910,1,45,2,36,118,2,7,1
63,99777,6,26718,1,24,0,6,117,16,2,0
28,64858,4,20754,1,5,22,34,74,1,4,0
45,196145,4,30875,1,15,13,10,111,15,8,0
58,110042,6,40601,0,43,17,31,87,16,3,1
40,103098,2,14776,1,27,7,11,102,10,7,0
62,40239,2,6105,0,35,13,43,74,3,3,1
40,164137,3,5970,0,32,19,35,33,11,8,1
45,130951,3,4004,0,29,19,11,31,7,7,0
60,61291,6,48335,0,35,12,40,102,2,1,1
64,58805,7,12073,0,24,26,32,77,10,4,1
43,118831,1,47076,0,12,20,49,62,12,7,1
42,169515,1,2361,0,38,15,26,35,8,5,1
46,29290,2,45913,0,14,8,22,44,14,3,0
36,151283,7,17904,0,37,6,1,47,11,2,0
50,103634,1,23177,0,29,2,48,32,9,9,1
53,39072,5,47376,0,13,19,29,63,3,6,0
31,63290,4,24780,1,49,24,39,22,6,1,1
31,105186,1,16962,0,3,0,22,7,8,5,0
52,35115,1,22002,1,0,23,32,6,5,7,0
47,25149,3,39445,0,2,7,25,41,6,8,0
45,61992,5,39653,0,44,13,40,80,16,5,1
34,37716,1,8984,0,49,12,45,12,3,1,1
20,117724,4,3138,0,35,6,29,73,1,2,1
33,33621,1,33061,0,3,12,37,40,16,4,0
63,157892,2,31662,1,42,21,32,69,6,1,1
47,133065,5,26165,1,13,6,30,58,10,4,0
46,193872,1,32184,0,24,25,18,3,19,6,1
62,50399,7,49310,0,38,19,44,100,17,6,1
32,139374,5,11901,0,2,19,48,43,6,2,0
63,165074,1,21057,1,6,4,3,74,17,1,0
42,63098,4,2680,1,7,3,12,8,18,8,0
55,65511,4,26644,0,43,3,20,73,13,9,1
59,73243,5,45747,0,6,24,8,13,7,9,0
64,135131,6,45113,0,47,5,31,56,6,7,1
55,48750,3,32554,1,24,13,24,19,0,4,0
40,168382,3,46501,0,16,2,13,23,5,2,0
42,75398,2,11377,0,25,2,8,43,3,7,0
59,64345,6,40491,0,3,25,42,24,15,6,1
24,113430,3,33088,1,48,23,14,3,14,7,1
39,134921,5,975,0,17,2,15,97,17,1,0
34,111729,3,11754,0,3,29,21,87,17,4,0
35,71843,2,1296,0,16,3,15,14,7,1,0
58,161294,1,49587,1,46,21,26,83,9,7,1
27,182581,3,41284,1,16,8,38,33,4,6,0
27,151458,5,23498,0,44,21,46,87,6,8,1
24,84334,5,14470,1,24,15,38,27,16,2,1
55,87170,2,28617,0,2,18,33,12,5,8,0
44,60878,7,28959,1,11,15,10,46,10,8,0
50,189421,2,1347,0,26,11,19,111,9,2,0
18,173024,7,24664,0,16,5,11,71,6,7,0
61,110352,4,46118,0,21,19,3,100,6,3,0
51,172601,4,7211,1,38,20,23,46,9,5,1
21,192593,4,21073,1,38,29,6,82,12,8,1
34,38383,7,34754,1,42,20,41,16,2,1,1
21,155973,1,410,0,47,2,41,58,8,1,1
60,62889,5,10860,1,35,20,29,14,4,8,1
43,34633,4,18088,0,15,27,4,85,15,6,0
21,82244,5,22143,1,36,27,3,43,10,3,0
18,149177,2,25044,0,28,4,20,91,17,8,1
24,170235,1,36414,0,13,6,43,25,14,8,1
47,161779,2,38219,0,6,24,49,102,4,9,1
26,103597,5,24501,0,40,4,8,15,7,6,0
52,196173,6,17481,1,27,8,6,74,7,7,0
25,195778,7,33364,0,12,14,5,30,18,6,0
41,35115,6,22169,1,15,20,8,44,4,3,0
36,95379,4,43064,0,20,19,8,9,3,9,0
53,59979,6,1298,0,3,5,35,92,19,1,0
60,191713,2,43405,0,38,7,19,113,17,5,1
44,89377,7,6010,1,34,19,48,82,11,6,1
49,26416,6,5584,0,14,4,10,11,0,6,0
31,161705,3,46265,0,25,25,35,102,7,1,1
35,148785,1,676,0,45,16,9,115,8,8,1
45,151666,5,32921,0,6,9,8,66,12,1,0
46,165465,7,48857,1,17,27,8,22,0,3,0
33,186452,4,44492,0,24,0,8,87,5,8,0
52,196128,2,48703,0,36,29,20,20,0,8,1
64,150364,1,33096,0,20,15,7,109,13,1,0
48,117507,4,25454,1,7,23,46,29,4,1,0
21,138243,2,49058,1,19,22,22,90,12,8,1
54,155933,6,30329,0,17,20,17,63,4,2,0
34,123070,7,12122,1,18,24,44,41,14,5,1
56,56126,5,1084,0,2,0,5,76,2,8,0
63,100382,7,12760,1,37,2,34,112,3,5,1
43,184754,3,25144,0,17,5,25,93,2,7,0
56,38228,3,18951,0,26,16,47,83,19,6,1
58,44009,7,42909,1,14,29,43,98,11,5,1
21,20094,6,33399,0,45,27,15,48,13,3,1
47,100636,5,13811,0,20,21,31,27,5,6,1
47,118453,1,11327,1,21,1,45,94,18,9,1
39,168502,5,8128,0,7,25,19,101,4,7,0
28,186643,6,17045,0,10,29,44,31,16,1,1
19,74486,2,32957,0,42,4,31,92,18,5,1
61,110510,7,38603,1,11,10,47,25,17,7,1
29,40860,7,26082,1,47,9,12,49,11,7,1
47,92812,7,36013,0,38,14,23,70,17,7,1
53,86087,7,1392,1,26,17,23,64,4,6,1
35,159558,1,23980,0,34,16,36,56,12,2,1
43,69607,3,32638,1,1,13,11,7,3,2,0
24,160817,6,7659,1,34,27,22,70,17,6,1
18,126664,2,36649,1,30,29,47,35,19,1,1
43,38330,6,35259,0,7,29,30,89,8,6,0
40,140803,4,21639,1,19,27,5,21,1,5,0
43,191150,4,13304,0,7,12,37,47,9,1,0
62,63336,4,2352,0,3,19,20,60,12,5,0
23,28070,3,36759,1,30,1,10,112,5,4,0
23,21320,5,9966,0,31,24,22,17,19,9,1
61,109043,1,38097,1,12,11,42,105,7,1,0
25,58921,7,24900,0,21,26,30,90,12,3,1
41,26589,3,7653,0,25,10,30,105,3,2,0
39,112995,2,32931,0,16,18,22,17,18,1,0
36,35589,2,1887,1,28,11,38,71,6,2,1
54,56375,4,44910,0,26,24,38,25,14,7,1
35,63085,1,40937,1,21,3,38,34,4,5,0
48,80840,4,11826,0,17,9,7,26,16,2,0
54,194272,2,4015,0,4,11,36,6,18,4,0
47,118704,2,47523,0,11,6,14,10,4,6,0
59,177804,7,45512,0,1,22,11,81,10,8,0
50,117047,5,192,1,41,5,7,78,3,6,0
27,173498,7,11034,0,6,7,32,3,13,6,0
54,50982,5,30095,0,46,26,18,59,3,6,1
29,79720,7,32569,0,25,10,34,112,3,5,1
47,167818,5,1777,0,38,5,2,80,1,5,0
44,48514,4,28342,1,14,24,7,69,6,6,0
56,154923,6,21992,0,47,20,43,48,18,6,1
26,170868,1,22214,1,32,26,31,23,0,1,1
38,96034,5,36732,0,46,2,18,91,11,7,1
29,118388,3,27157,1,2,20,20,5,18,6,0
46,185664,5,45016,1,41,19,7,56,11,6,1
50,64845,4,44131,0,47,18,22,101,8,1,1
60,167002,1,47981,1,1,0,37,38,6,7,0
32,130853,5,37455,0,16,23,34,82,0,6,0
19,128417,7,31632,0,0,3,46,76,5,2,0
56,133436,1,10269,1,35,27,39,85,9,8,1
61,41159,3,34666,0,42,18,42,7,0,8,1
35,109788,2,46650,0,16,27,40,17,17,7,1
20,44003,7,30840,1,1,19,16,106,2,7,0
24,125722,1,46276,0,32,16,14,9,10,7,1
60,55139,6,10130,0,28,27,41,105,13,4,1
35,72452,5,10852,1,5,21,32,88,5,1,0
61,42205,7,7151,1,42,18,38,75,10,9,1
55,76955,4,42723,0,35,23,39,89,6,1,1
54,27464,6,10689,0,23,26,26,46,7,5,1
50,29840,6,11495,1,10,13,30,37,4,9,0
61,60768,4,12933,0,4,29,41,7,17,2,0
48,160533,4,698,1,29,29,39,17,14,5,1
28,40927,4,14467,0,9,28,9,119,17,1,0
21,118622,6,18528,1,36,9,32,41,2,2,1
35,35329,1,16742,0,26,20,7,64,9,1,0
21,35791,4,21055,0,26,8,12,83,14,3,0
51,72627,2,40871,1,23,24,23,57,7,4,0
46,148885,6,10197,0,2,15,17,85,7,1,0
41,165444,6,13307,1,37,14,21,45,13,1,1
39,199541,6,22660,1,25,26,12,73,9,2,0
19,129554,3,23526,1,44,15,22,109,12,4,1
61,150436,1,44692,0,47,17,23,110,9,2,1
23,107073,1,897,0,38,20,5,8,5,2,0
59,54370,4,43563,1,17,22,18,110,17,8,0
42,71408,6,5813,1,2,22,37,109,15,8,0
38,110941,7,40179,1,37,9,37,91,17,7,1
33,174775,6,20504,0,41,2,7,87,19,4,0
48,166306,4,6011,1,47,6,3,10,5,7,1
31,158604,1,4054,1,24,6,1,54,8,6,0
56,55416,4,42687,0,12,19,6,66,15,7,0
45,92439,4,4412,1,24,10,7,44,5,1,0
49,38242,4,30975,0,23,22,27,48,10,5,1
45,99324,4,41848,1,40,23,31,71,2,5,1
26,55249,4,18540,1,15,2,8,2,7,7,0
62,120124,5,15928,1,42,17,14,80,0,4,1
39,115049,5,30998,0,40,24,15,118,14,1,1
49,105078,6,46820,0,41,27,7,6,14,3,1
22,52294,6,39970,0,10,11,7,80,18,4,0
40,154756,7,45528,1,20,22,33,89,9,5,1
22,174867,7,15527,1,30,16,41,45,18,8,1
59,161503,5,29741,1,14,25,7,10,8,8,0
49,109627,1,22269,1,44,25,20,116,6,2,1
27,110381,3,34315,0,48,8,7,9,13,4,1
56,110027,1,49766,1,35,4,14,96,1,2,0
32,90366,7,45519,1,42,17,15,32,12,5,1
24,114176,6,47980,0,0,22,18,2,19,4,0
46,139667,5,2051,1,27,8,10,21,3,2,0
64,92870,1,22054,0,32,12,35,112,6,3,1
20,67387,3,13927,1,2,2,27,3,7,3,0
36,29304,4,9065,0,14,3,43,118,15,7,1
27,37032,2,33196,1,32,24,1,98,19,4,0
45,111291,5,9085,0,31,17,28,93,8,1,1
46,132889,5,32741,0,22,19,34,106,10,5,1
32,79486,3,22997,1,25,20,48,84,13,6,1
52,85552,4,45752,1,47,14,3,23,3,6,1
23,180726,4,6073,0,16,19,49,37,18,2,1
29,59244,2,17894,0,8,22,3,72,14,5,0
64,157014,4,7814,1,4,5,11,108,13,4,0
55,70697,3,1237,0,28,8,4,36,15,5,0
30,146031,6,37340,1,5,10,30,14,19,7,0
46,22693,4,36142,1,46,28,39,87,2,3,1
36,101098,6,3373,1,40,28,32,91,5,8,1
20,26259,7,22727,1,34,12,16,15,3,9,1
25,139746,7,32293,1,20,3,17,117,0,1,0
25,127772,6,15251,1,44,26,11,35,17,1,1
37,137928,3,10255,0,44,14,36,22,7,9,1
64,156014,5,26841,1,22,24,32,47,15,1,1
21,67419,5,23048,0,34,16,35,36,19,2,1
38,122092,5,38230,1,45,11,27,15,15,3,1
20,76105,1,4736,1,1,5,48,96,14,7,0
62,178455,5,38214,1,41,6,34,105,1,3,1
25,43404,3,31749,0,8,24,5,82,11,9,0
40,92656,2,43806,1,12,16,25,58,3,2,0
33,156774,7,37076,1,42,10,28,109,10,3,1
30,120965,4,37336,1,33,11,18,31,1,9,1
20,76332,5,2446,1,15,27,3,41,5,6,0
26,190491,1,14084,0,4,12,28,100,16,9,0
31,123182,7,1142,0,0,0,2,89,18,5,0
30,131395,7,13163,1,39,17,34,109,8,4,1
24,122619,6,20590,1,21,21,22,74,4,2,0
32,128269,1,41067,0,47,18,22,104,13,1,1
24,93844,3,36599,1,45,10,30,78,15,5,1
55,190314,2,42633,0,25,29,34,112,0,1,1
51,144983,5,7402,0,33,21,48,26,19,6,1
58,54142,5,21976,0,49,17,1,83,2,6,1
39,129699,1,49712,0,20,28,29,30,9,7,1
41,116226,3,16394,0,6,9,19,103,14,9,0
54,27393,1,2402,0,24,5,19,12,2,6,0
61,122281,1,19117,0,11,22,41,31,0,3,0
18,179965,2,42411,1,30,21,41,109,12,8,1
27,29388,3,461,0,46,1,29,111,14,5,1
60,82969,2,38361,1,26,4,43,111,9,8,1
33,56660,3,17271,1,21,9,33,82,2,8,1
63,109244,5,49460,1,33,14,17,2,17,3,1
25,175798,4,41326,0,16,28,38,78,18,7,1
42,99544,6,29427,0,10,13,1,20,4,4,0
29,151183,4,5192,0,28,5,41,58,9,9,1
42,135370,7,17037,1,33,13,33,103,15,7,1
34,37545,3,40893,1,36,23,36,20,19,2,1
43,191240,4,13917,1,48,24,22,34,17,1,1
63,153451,1,9879,1,47,20,18,60,7,6,1
31,107346,5,4616,0,25,13,17,34,12,6,0
58,192192,6,39319,1,44,11,32,37,7,5,1
53,37809,6,30214,0,44,22,20,67,12,2,1
40,47967,7,14630,1,44,3,23,99,11,9,1
60,160820,6,9410,0,31,25,28,97,12,6,1
23,43424,5,34381,1,36,11,46,19,16,4,1
64,174986,4,23909,0,4,20,26,95,14,7,0
22,128411,6,46204,1,19,16,7,52,8,9,0
60,170563,6,21835,0,6,28,41,44,19,8,1
42,90069,3,44463,0,42,18,20,86,3,1,1
35,109119,1,6849,0,22,15,41,27,11,3,1
30,57049,3,27737,1,0,17,47,38,3,2,0
60,47821,4,7105,0,38,5,11,92,12,3,0
31,115797,5,29998,0,2,8,7,21,2,5,0
45,181017,5,23638,0,44,25,38,84,4,6,1
35,168456,3,37306,0,2,18,27,38,12,3,0
45,179482,2,45748,0,5,11,9,13,13,2,0
44,97734,3,21808,1,30,10,4,93,7,5,0
49,158241,2,45124,0,26,27,49,21,10,4,1
64,191201,7,43044,1,28,15,38,42,7,5,1
26,117445,3,25567,0,14,1,29,97,11,4,0
57,23830,2,49227,1,35,17,49,96,10,4,1
49,106940,2,14512,1,4,29,26,48,16,8,0
37,178829,6,29478,1,2,5,25,46,12,6,0
45,83867,7,47155,1,24,25,14,92,3,2,0
50,186722,6,28202,1,31,21,37,114,12,3,1
21,184838,2,13144,1,20,4,28,78,8,8,0
63,52419,2,31409,0,47,8,8,57,13,1,1
51,36668,1,18339,0,16,12,42,106,11,6,1
20,167318,2,2535,0,8,6,11,52,12,3,0
43,44996,6,44034,0,25,22,35,22,7,9,1
25,71312,2,23264,1,21,26,31,101,4,1,0
23,154137,5,35966,1,40,0,34,98,10,2,1
33,30467,1,3486,1,45,9,46,17,19,6,1
41,172079,2,5540,0,22,25,36,97,5,4,1
56,48702,6,45603,0,10,17,17,97,6,1,0
47,114369,6,42876,1,9,11,49,102,14,4,1
62,95569,4,6536,0,22,2,21,26,4,2,0
30,73952,6,7503,1,4,4,26,39,8,9,0
22,54169,1,23342,1,25,13,41,71,19,7,1
42,36829,6,43564,0,3,26,28,63,18,6,0
37,24522,5,3039,1,42,14,22,89,4,9,1
35,105687,3,17322,0,26,11,41,112,12,8,1
64,186391,5,27377,0,37,3,3,51,11,2,0
35,140334,7,21243,0,33,23,28,30,4,3,1
19,177615,5,3238,0,2,15,36,41,6,7,0
27,138576,1,49427,1,49,10,2,33,2,4,1
62,137419,1,21089,1,31,3,46,50,12,6,1
64,181545,4,3262,1,25,5,20,63,10,9,0
29,27699,6,2852,1,17,24,40,39,9,7,1
64,88165,4,25865,0,6,15,36,28,8,3,0
30,191527,1,45757,0,44,1,8,18,5,6,0
64,95692,6,937,1,12,12,39,74,13,7,1
28,37441,1,28574,0,5,7,25,59,9,1,0
36,50716,1,12143,0,34,11,15,116,16,7,1
52,82175,3,48665,1,30,20,30,66,1,5,1
56,26834,5,47254,1,41,25,47,107,1,7,1
43,38179,4,35601,0,36,5,34,114,3,7,1
63,46219,4,44870,1,42,2,4,43,6,6,0
31,123153,2,47469,0,3,14,22,78,19,3,0
62,166854,7,24172,0,41,7,25,13,3,9,1
61,94967,3,38074,1,3,29,9,1,7,5,0
41,122454,1,2753,1,44,1,23,32,13,9,1
58,29496,1,22624,1,7,15,39,89,19,3,0
18,190310,3,19833,0,37,12,12,10,2,7,1
60,66025,6,36178,1,10,0,14,15,10,5,0
39,79886,4,37548,1,1,10,7,115,2,7,0
40,174635,1,18870,1,17,27,31,93,4,8,1
36,23712,7,38059,1,17,0,6,17,15,8,0
35,114067,2,49625,0,21,7,23,63,10,5,0
29,65489,4,37543,1,11,1,19,106,0,5,0
45,52664,5,12904,0,16,12,21,54,8,8,0
45,163492,7,16310,1,16,28,19,104,4,6,0
50,25315,3,34129,1,35,20,47,23,19,6,1
36,95033,4,7733,1,28,1,19,71,10,2,0
45,137862,5,8412,0,48,26,44,50,1,7,1
54,99030,2,38400,1,15,3,34,59,9,7,0
43,83910,6,20329,1,40,24,43,36,4,6,1
52,141075,3,2984,1,10,1,13,6,16,2,0
51,75919,6,43677,0,43,12,36,66,11,5,1
52,155204,7,20622,1,42,3,25,109,2,6,1
57,147153,1,5723,1,44,28,33,32,6,4,1
33,61598,6,11560,0,21,25,21,53,10,6,1
55,171623,1,10334,0,29,20,34,108,10,5,1
30,88206,7,18603,0,7,25,46,69,11,9,1
40,94900,5,24200,0,45,14,25,83,4,6,1
39,46296,4,16974,1,17,28,18,2,9,1,0
33,169138,2,47005,1,45,25,43,43,11,1,1
45,179964,5,29520,0,15,20,11,87,13,2,0
52,95577,2,35913,0,46,11,19,40,0,2,1
62,97173,6,482,0,19,11,49,68,13,4,1
63,84771,2,38453,0,38,4,49,4,6,2,1
25,178556,6,9469,1,7,28,34,75,9,8,1
61,97865,2,35085,0,29,9,2,46,11,8,0
39,119074,3,42355,0,37,25,30,105,5,2,1
38,178187,5,23761,1,28,1,45,20,15,9,1
43,177110,3,45586,1,12,7,38,14,9,9,0
57,56622,4,47983,0,16,26,15,99,19,9,1
38,55886,4,750,0,39,4,11,109,11,9,1
42,160973,1,41037,0,42,21,24,14,9,7,1
58,76377,1,21399,1,16,7,4,49,9,9,0
18,102910,1,26962,1,8,23,19,3,10,8,0
23,138992,7,31253,1,1,12,29,79,8,8,0
40,183878,4,16412,0,41,28,14,21,8,7,1
40,168731,2,11043,0,23,12,17,61,11,2,0
60,174525,6,3298,1,20,25,8,2,1,2,0
60,181570,7,17425,1,45,22,13,21,13,8,1
40,36312,2,8832,1,1,14,23,10,8,2,0
49,21436,5,5905,0,4,14,29,91,17,2,0
47,47569,4,19013,1,16,23,47,118,12,7,1
30,136787,6,1302,1,23,25,11,111,15,7,0
60,110485,6,17134,1,7,10,16,19,12,1,0
35,197058,6,3106,0,29,22,44,53,7,7,1
40,122555,1,8605,1,49,9,23,76,11,5,1
32,160377,6,20598,0,21,5,12,49,18,5,0
50,52646,6,42243,0,23,4,38,80,9,2,0
38,96126,4,45973,0,25,4,24,8,1,6,0
56,137922,2,16605,1,7,7,31,57,14,4,0
40,60430,7,6703,0,11,0,38,101,16,7,0
44,142238,7,24844,1,13,1,36,89,5,2,0
62,88659,2,3782,0,29,16,1,24,2,8,0
61,135341,3,13560,0,34,28,26,47,10,5,1
35,24158,3,13659,0,30,25,17,104,4,8,1
41,94236,5,28644,1,27,6,36,82,12,7,1
64,96067,4,6964,1,45,28,17,21,15,3,1
57,178810,3,23878,1,26,24,37,8,9,9,1
59,29879,3,14334,1,35,22,27,19,12,9,1
24,156615,4,28693,0,0,8,25,113,10,2,0
37,132284,2,44757,0,40,3,30,30,15,3,1
44,198996,5,1829,0,13,6,41,91,5,1,0
23,193420,5,44615,0,9,27,25,100,0,1,0
44,104117,5,22436,0,49,9,38,100,7,3,1
26,187751,3,35036,1,41,15,32,26,19,3,1
62,63888,2,12513,0,6,9,12,20,16,5,0
48,50276,5,47752,1,39,6,49,116,9,6,1
38,24799,4,29864,1,13,25,21,105,1,4,0
43,132529,5,45841,1,35,25,42,78,18,7,1
57,144713,7,7768,0,26,1,34,97,5,3,0
62,110141,1,13360,1,10,1,1,73,1,4,0
30,135013,2,11408,1,41,7,13,87,17,5,1
40,187606,1,8996,1,48,13,21,45,13,8,1
37,51668,2,39508,1,36,17,1,64,5,9,0
54,155183,6,19383,0,41,0,13,30,11,3,0
45,175758,4,19691,0,9,16,31,53,19,1,0
34,92392,6,25382,0,6,16,23,50,7,2,0
45,36490,3,14019,1,16,21,3,62,2,2,0
58,186266,3,7774,1,11,4,11,42,4,3,0
19,165569,6,30799,0,36,15,29,28,16,2,1
42,137219,2,30940,0,36,6,48,58,19,1,1
58,64104,5,18492,1,35,14,18,31,4,6,1
23,25316,1,32060,1,6,18,25,90,13,7,0
28,58130,4,4821,0,23,20,34,100,19,1,1
55,127294,5,29297,0,33,1,18,59,13,9,1
23,49954,3,26273,1,0,26,49,111,8,7,1
62,133437,5,1166,0,28,15,1,100,7,4,0
28,172724,6,43006,0,25,24,28,116,10,3,1
31,165250,6,27475,1,9,8,4,75,17,6,0
19,165823,7,2018,0,0,19,21,12,8,3,0
57,154116,7,9557,0,44,17,6,45,1,4,1
20,83165,1,10826,1,16,9,21,66,1,9,0
52,162552,3,14382,0,40,23,37,104,5,5,1
50,194946,2,24915,1,35,19,30,68,5,5,1
41,86775,4,22694,0,8,20,20,32,10,9,0
36,157638,6,7548,0,38,3,41,41,9,2,1
